Id,Label,timeset,indegree,outdegree,degree,modularity_class
5715,5715,,0,1,1,9
5716,5716,,0,1,1,33
5717,5717,,0,1,1,390
5718,5718,,1,0,1,33
5719,5719,,1,0,1,8
5720,5720,,1,0,1,39
5721,5721,,1,0,1,94
5722,5722,,0,0,0,391
5723,5723,,1,0,1,78
5724,5724,,1,0,1,9
5725,5725,,0,1,1,4
5726,5726,,0,0,0,392
5727,5727,,0,1,1,39
5728,5728,,1,0,1,9
5729,5729,,0,1,1,8
5730,5730,,0,0,0,393
5731,5731,,0,1,1,105
5732,5732,,1,0,1,94
5733,5733,,0,1,1,3
5734,5734,,0,0,0,394
5735,5735,,0,0,0,395
5736,5736,,1,0,1,5
5737,5737,,1,0,1,6
5738,5738,,1,0,1,575
5739,5739,,0,0,0,396
5740,5740,,0,0,0,397
5741,5741,,0,1,1,5
5742,5742,,0,1,1,22
5743,5743,,0,1,1,105
5744,5744,,1,0,1,32
5745,5745,,0,1,1,78
5746,5746,,0,0,0,398
5747,5747,,1,0,1,22
5748,5748,,0,1,1,33
5749,5749,,0,1,1,8
5750,5750,,1,0,1,3
5751,5751,,1,0,1,3
5752,5752,,1,0,1,105
5753,5753,,1,0,1,105
5754,5754,,1,0,1,14
5755,5755,,0,0,0,399
5756,5756,,1,0,1,7
5757,5757,,0,1,1,8
5758,5758,,0,1,1,5
5759,5759,,0,0,0,400
5760,5760,,0,0,0,401
5761,5761,,0,0,0,402
5762,5762,,1,0,1,570
5763,5763,,0,1,1,171
5764,5764,,0,0,0,403
5765,5765,,0,1,1,105
5766,5766,,0,0,0,404
5767,5767,,1,0,1,105
5768,5768,,0,1,1,3
5769,5769,,1,0,1,4
5770,5770,,1,0,1,4
5771,5771,,0,0,0,405
5772,5772,,0,1,1,5
5773,5773,,0,0,0,406
5774,5774,,0,1,1,27
5775,5775,,0,1,1,7
5776,5776,,1,0,1,77
5777,5777,,0,1,1,4
5778,5778,,0,1,1,3
5779,5779,,0,0,0,407
5780,5780,,1,0,1,1
5781,5781,,0,0,0,408
5782,5782,,0,1,1,16
5783,5783,,0,1,1,3
5784,5784,,0,1,1,8
5785,5785,,0,1,1,4
5786,5786,,1,0,1,8
5787,5787,,1,0,1,4
5788,5788,,0,1,1,105
5789,5789,,0,0,0,409
5790,5790,,0,1,1,105
5791,5791,,0,1,1,94
5792,5792,,0,0,0,410
5793,5793,,1,0,1,29
5794,5794,,1,0,1,1
5795,5795,,1,0,1,9
5796,5796,,1,0,1,3
5797,5797,,1,0,1,94
5798,5798,,1,0,1,22
5799,5799,,0,0,0,411
5800,5800,,0,1,1,5
5801,5801,,1,0,1,1
5802,5802,,1,0,1,4
5803,5803,,0,1,1,4
5804,5804,,1,0,1,18
5805,5805,,0,1,1,4
5806,5806,,0,1,1,22
5807,5807,,0,0,0,412
5808,5808,,0,1,1,33
5809,5809,,0,1,1,440
5810,5810,,0,1,1,4
5811,5811,,1,0,1,4
5812,5812,,0,1,1,5
5813,5813,,0,0,0,413
5814,5814,,0,1,1,94
5815,5815,,0,0,0,414
5816,5816,,0,1,1,4
5817,5817,,0,0,0,415
5818,5818,,0,1,1,4
5819,5819,,0,1,1,5
5820,5820,,0,0,0,416
5821,5821,,1,0,1,8
5822,5822,,0,1,1,4
5823,5823,,0,1,1,3
5824,5824,,0,1,1,1
5825,5825,,1,0,1,18
5826,5826,,0,0,0,417
5827,5827,,1,0,1,3
5828,5828,,0,0,0,418
5829,5829,,1,0,1,22
5830,5830,,1,0,1,3
5831,5831,,0,1,1,78
5832,5832,,0,1,1,314
5833,5833,,0,1,1,8
5834,5834,,0,0,0,419
5835,5835,,1,0,1,57
5836,5836,,0,0,0,420
5837,5837,,0,1,1,430
5838,5838,,0,1,1,32
5839,5839,,0,0,0,421
5840,5840,,0,1,1,8
5841,5841,,1,0,1,554
5842,5842,,1,0,1,76
5843,5843,,1,0,1,22
5844,5844,,0,0,0,422
5845,5845,,1,0,1,5
5846,5846,,1,0,1,301
5847,5847,,0,1,1,3
5848,5848,,1,0,1,366
5849,5849,,0,1,1,8
5850,5850,,0,1,1,27
5851,5851,,0,1,1,1
5852,5852,,0,1,1,4
5853,5853,,0,0,0,423
5854,5854,,0,1,1,77
5855,5855,,1,0,1,24
5856,5856,,0,1,1,94
5857,5857,,1,0,1,45
5858,5858,,1,0,1,4
5859,5859,,1,0,1,105
5860,5860,,1,0,1,356
5861,5861,,0,1,1,8
5862,5862,,1,0,1,3
5863,5863,,0,1,1,10
5864,5864,,0,1,1,3
5865,5865,,0,1,1,4
5866,5866,,0,1,1,5
5867,5867,,0,1,1,78
5868,5868,,1,0,1,77
5869,5869,,0,1,1,19
5870,5870,,0,1,1,105
5871,5871,,0,1,1,77
5872,5872,,1,0,1,3
5873,5873,,0,0,0,424
5874,5874,,0,1,1,3
5875,5875,,0,0,0,425
5876,5876,,0,1,1,105
5877,5877,,0,1,1,10
5878,5878,,0,0,0,426
5879,5879,,1,0,1,5
5880,5880,,0,0,0,427
5881,5881,,0,1,1,610
5882,5882,,0,1,1,3
5883,5883,,1,0,1,19
5884,5884,,0,1,1,32
5885,5885,,0,1,1,3
5886,5886,,0,1,1,5
5887,5887,,0,1,1,94
5888,5888,,0,1,1,18
5889,5889,,1,0,1,78
5890,5890,,1,0,1,5
5891,5891,,0,1,1,33
5892,5892,,0,1,1,18
5893,5893,,1,0,1,3
5894,5894,,0,0,0,428
5895,5895,,0,1,1,3
5896,5896,,0,1,1,94
5897,5897,,1,0,1,105
5898,5898,,0,1,1,9
5899,5899,,1,0,1,9
5900,5900,,0,1,1,1
5901,5901,,0,0,0,429
5902,5902,,0,1,1,7
5903,5903,,1,0,1,5
5904,5904,,0,1,1,3
5905,5905,,1,0,1,430
5906,5906,,1,0,1,105
5907,5907,,1,0,1,18
5908,5908,,0,1,1,78
5909,5909,,0,1,1,78
5910,5910,,0,1,1,78
5911,5911,,1,0,1,617
5912,5912,,0,1,1,16
5913,5913,,0,1,1,22
5914,5914,,1,0,1,7
5915,5915,,0,1,1,105
5916,5916,,0,1,1,94
5917,5917,,1,0,1,0
5918,5918,,1,0,1,601
5919,5919,,1,0,1,22
5920,5920,,0,0,0,431
5921,5921,,1,0,1,632
5922,5922,,0,1,1,77
5923,5923,,0,0,0,432
5924,5924,,1,0,1,642
5925,5925,,1,0,1,511
5926,5926,,1,0,1,33
5927,5927,,1,0,1,94
5928,5928,,0,0,0,433
5929,5929,,0,1,1,78
5930,5930,,1,0,1,7
5931,5931,,0,0,0,434
5932,5932,,0,1,1,34
5933,5933,,0,1,1,32
5934,5934,,1,0,1,34
5935,5935,,0,1,1,22
5936,5936,,1,0,1,4
5937,5937,,1,0,1,10
5938,5938,,1,0,1,9
5939,5939,,1,0,1,0
5940,5940,,1,0,1,24
5941,5941,,1,0,1,5
5942,5942,,0,1,1,7
5943,5943,,1,0,1,126
5944,5944,,1,0,1,18
5945,5945,,0,1,1,435
5946,5946,,0,1,1,235
5947,5947,,0,1,1,22
5948,5948,,1,0,1,105
5949,5949,,0,1,1,22
5950,5950,,0,0,0,436
5951,5951,,0,0,0,437
5952,5952,,0,1,1,44
5953,5953,,0,1,1,571
5954,5954,,0,1,1,226
5955,5955,,0,1,1,77
5956,5956,,0,0,0,438
5957,5957,,1,0,1,5
5958,5958,,1,0,1,16
5959,5959,,1,0,1,3
5960,5960,,1,0,1,5
5961,5961,,1,0,1,8
5962,5962,,0,1,1,8
5963,5963,,0,1,1,4
5964,5964,,0,1,1,4
5965,5965,,1,0,1,8
5966,5966,,0,1,1,9
5967,5967,,1,0,1,3
5968,5968,,0,0,0,439
5969,5969,,1,0,1,440
5970,5970,,0,0,0,441
5971,5971,,0,1,1,3
5972,5972,,0,1,1,4
5973,5973,,1,0,1,19
5974,5974,,0,0,0,442
5975,5975,,1,0,1,3
5976,5976,,1,0,1,3
5977,5977,,1,0,1,4
5978,5978,,0,0,0,443
5979,5979,,1,0,1,5
5980,5980,,1,0,1,4
5981,5981,,1,0,1,504
5982,5982,,1,0,1,19
5983,5983,,1,0,1,22
5984,5984,,1,0,1,27
5985,5985,,1,0,1,32
5986,5986,,0,1,1,3
5987,5987,,0,0,0,444
5988,5988,,1,0,1,3
5989,5989,,0,0,0,445
5990,5990,,1,0,1,6
5991,5991,,1,0,1,33
5992,5992,,1,0,1,3
5993,5993,,0,1,1,5
5994,5994,,0,1,1,1
5995,5995,,0,1,1,7
5996,5996,,1,0,1,3
5997,5997,,0,1,1,8
5998,5998,,0,1,1,8
5999,5999,,0,0,0,446
6000,6000,,0,1,1,10
6001,6001,,0,1,1,3
6002,6002,,0,1,1,5
6003,6003,,0,1,1,9
6004,6004,,1,0,1,4
6005,6005,,1,0,1,447
6006,6006,,1,0,1,3
6007,6007,,1,0,1,1
6008,6008,,0,1,1,3
6009,6009,,0,1,1,4
6010,6010,,1,0,1,264
6011,6011,,1,0,1,4
6012,6012,,0,1,1,77
6013,6013,,1,0,1,77
6014,6014,,0,1,1,18
6015,6015,,0,1,1,4
6016,6016,,0,1,1,7
6017,6017,,0,1,1,78
6018,6018,,0,1,1,77
6019,6019,,0,1,1,3
6020,6020,,1,0,1,18
6021,6021,,1,0,1,5
6022,6022,,0,1,1,3
6023,6023,,0,1,1,541
6024,6024,,1,0,1,3
6025,6025,,1,0,1,3
6026,6026,,0,1,1,5
6027,6027,,0,1,1,4
6028,6028,,0,0,0,448
6029,6029,,1,0,1,611
6030,6030,,0,0,0,449
6031,6031,,1,0,1,4
6032,6032,,0,1,1,9
6033,6033,,0,1,1,3
6034,6034,,0,1,1,5
6035,6035,,1,0,1,14
6036,6036,,0,1,1,33
6037,6037,,1,0,1,19
6038,6038,,1,0,1,4
6039,6039,,0,1,1,6
6040,6040,,1,0,1,8
6041,6041,,1,0,1,94
6042,6042,,0,1,1,273
6043,6043,,0,1,1,27
6044,6044,,0,1,1,22
6045,6045,,1,0,1,77
6046,6046,,1,0,1,16
6047,6047,,0,0,0,450
6048,6048,,1,0,1,5
6049,6049,,1,0,1,5
6050,6050,,1,0,1,94
6051,6051,,1,0,1,3
6052,6052,,1,0,1,8
6053,6053,,1,0,1,24
6054,6054,,0,0,0,451
6055,6055,,0,0,0,452
6056,6056,,0,0,0,453
6057,6057,,0,0,0,454
6058,6058,,0,1,1,105
6059,6059,,1,0,1,19
6060,6060,,0,1,1,105
6061,6061,,1,0,1,24
6062,6062,,1,0,1,5
6063,6063,,1,0,1,4
6064,6064,,1,0,1,4
6065,6065,,1,0,1,4
6066,6066,,1,0,1,3
6067,6067,,0,1,1,3
6068,6068,,0,1,1,33
6069,6069,,1,0,1,455
6070,6070,,1,0,1,94
6071,6071,,0,0,0,456
6072,6072,,1,0,1,539
6073,6073,,1,0,1,75
6074,6074,,0,1,1,19
6075,6075,,0,0,0,457
6076,6076,,1,0,1,3
6077,6077,,0,1,1,4
6078,6078,,0,1,1,33
6079,6079,,0,1,1,5
6080,6080,,0,1,1,22
6081,6081,,1,0,1,8
6082,6082,,0,0,0,458
6083,6083,,0,1,1,18
6084,6084,,1,0,1,16
6085,6085,,0,0,0,459
6086,6086,,1,0,1,4
6087,6087,,1,0,1,240
6088,6088,,0,1,1,33
6089,6089,,0,1,1,8
6090,6090,,0,1,1,4
6091,6091,,0,0,0,460
6092,6092,,0,0,0,461
6093,6093,,0,0,0,462
6094,6094,,0,1,1,14
6095,6095,,1,0,1,3
6096,6096,,1,0,1,5
6097,6097,,1,0,1,1
6098,6098,,1,0,1,24
6099,6099,,1,0,1,4
6100,6100,,0,0,0,463
6101,6101,,1,0,1,1
6102,6102,,0,1,1,491
6103,6103,,0,0,0,464
6104,6104,,0,1,1,5
6105,6105,,0,1,1,7
6106,6106,,1,0,1,4
6107,6107,,0,1,1,9
6108,6108,,1,0,1,1
6109,6109,,1,0,1,9
6110,6110,,0,1,1,4
6111,6111,,1,0,1,240
6112,6112,,0,1,1,4
6113,6113,,1,0,1,4
6114,6114,,0,1,1,4
6115,6115,,0,1,1,94
6116,6116,,0,0,0,465
6117,6117,,1,0,1,18
6118,6118,,1,0,1,1
6119,6119,,0,1,1,94
6120,6120,,0,1,1,33
6121,6121,,1,0,1,3
6122,6122,,1,0,1,4
6123,6123,,0,0,0,466
6124,6124,,1,0,1,16
6125,6125,,0,1,1,3
6126,6126,,0,1,1,346
6127,6127,,0,1,1,469
6128,6128,,0,1,1,9
6129,6129,,0,0,0,467
6130,6130,,0,0,0,468
6131,6131,,0,1,1,4
6132,6132,,0,1,1,18
6133,6133,,0,1,1,4
6134,6134,,1,0,1,469
6135,6135,,1,0,1,555
6136,6136,,0,0,0,470
6137,6137,,0,1,1,4
6138,6138,,0,1,1,9
6139,6139,,0,1,1,544
6140,6140,,0,0,0,471
6141,6141,,0,0,0,472
6142,6142,,1,0,1,22
6143,6143,,0,1,1,19
6144,6144,,1,0,1,143
6145,6145,,0,1,1,3
6146,6146,,0,0,0,473
6147,6147,,1,0,1,4
6148,6148,,1,0,1,5
6149,6149,,0,1,1,3
6150,6150,,0,1,1,18
6151,6151,,1,0,1,5
6152,6152,,0,1,1,4
6153,6153,,0,1,1,18
6154,6154,,0,0,0,474
6155,6155,,0,0,0,475
6156,6156,,0,1,1,0
6157,6157,,0,1,1,8
6158,6158,,0,1,1,4
6159,6159,,0,1,1,1
6160,6160,,1,0,1,8
6161,6161,,1,0,1,8
6162,6162,,0,1,1,1
6163,6163,,0,0,0,476
6164,6164,,0,1,1,77
6165,6165,,0,1,1,22
6166,6166,,0,1,1,9
6167,6167,,0,1,1,105
6168,6168,,0,0,0,477
6169,6169,,0,1,1,105
6170,6170,,0,1,1,3
6171,6171,,1,0,1,8
6172,6172,,0,1,1,105
6173,6173,,0,1,1,39
6174,6174,,1,0,1,77
6175,6175,,0,1,1,18
6176,6176,,0,1,1,22
6177,6177,,0,1,1,39
6178,6178,,0,1,1,105
6179,6179,,0,1,1,34
6180,6180,,1,0,1,105
6181,6181,,0,1,1,3
6182,6182,,0,1,1,94
6183,6183,,0,1,1,33
6184,6184,,0,1,1,9
6185,6185,,0,1,1,76
6186,6186,,0,1,1,578
6187,6187,,0,1,1,4
6188,6188,,0,1,1,5
6189,6189,,1,0,1,18
6190,6190,,1,0,1,9
6191,6191,,0,1,1,94
6192,6192,,0,1,1,7
6193,6193,,0,1,1,9
6194,6194,,1,0,1,14
6195,6195,,1,0,1,7
6196,6196,,0,0,0,478
6197,6197,,0,1,1,78
6198,6198,,0,1,1,4
6199,6199,,0,1,1,27
6200,6200,,1,0,1,479
6201,6201,,0,1,1,77
6202,6202,,1,0,1,32
6203,6203,,1,0,1,4
6204,6204,,0,1,1,3
6205,6205,,0,1,1,9
6206,6206,,0,1,1,3
6207,6207,,1,0,1,3
6208,6208,,0,1,1,3
6209,6209,,1,0,1,1
6210,6210,,0,1,1,9
6211,6211,,1,0,1,4
6212,6212,,0,1,1,480
6213,6213,,1,0,1,308
6214,6214,,0,1,1,3
6215,6215,,1,0,1,3
6216,6216,,0,1,1,34
6217,6217,,1,0,1,264
6218,6218,,0,1,1,78
6219,6219,,0,1,1,82
6220,6220,,1,0,1,39
6221,6221,,0,1,1,94
6222,6222,,0,1,1,33
6223,6223,,0,1,1,5
6224,6224,,0,0,0,481
6225,6225,,0,1,1,5
6226,6226,,0,1,1,9
6227,6227,,0,1,1,9
6228,6228,,0,1,1,4
6229,6229,,0,1,1,4
6230,6230,,0,0,0,482
6231,6231,,1,0,1,569
6232,6232,,1,0,1,3
6233,6233,,1,0,1,113
6234,6234,,0,0,0,483
6235,6235,,1,0,1,7
6236,6236,,1,0,1,1
6237,6237,,1,0,1,22
6238,6238,,1,0,1,63
6239,6239,,0,0,0,484
6240,6240,,1,0,1,1
6241,6241,,1,0,1,5
6242,6242,,0,1,1,4
6243,6243,,1,0,1,9
6244,6244,,1,0,1,22
6245,6245,,0,0,0,485
6246,6246,,0,1,1,514
6247,6247,,0,1,1,18
6248,6248,,0,1,1,78
6249,6249,,0,1,1,40
6250,6250,,0,0,0,486
6251,6251,,0,0,0,487
6252,6252,,1,0,1,39
6253,6253,,0,1,1,33
6254,6254,,0,1,1,5
6255,6255,,0,1,1,633
6256,6256,,0,1,1,4
6257,6257,,0,1,1,18
6258,6258,,0,1,1,3
6259,6259,,0,1,1,22
6260,6260,,1,0,1,8
6261,6261,,0,1,1,3
6262,6262,,1,0,1,5
6263,6263,,0,1,1,3
6264,6264,,1,0,1,3
6265,6265,,0,1,1,24
6266,6266,,0,0,0,488
6267,6267,,0,1,1,8
6268,6268,,0,1,1,74
6269,6269,,0,0,0,489
6270,6270,,0,1,1,29
6271,6271,,0,0,0,490
6272,6272,,0,1,1,16
6273,6273,,1,0,1,491
6274,6274,,0,1,1,18
6275,6275,,1,0,1,586
6276,6276,,1,0,1,93
6277,6277,,0,1,1,94
6278,6278,,1,0,1,105
6279,6279,,1,0,1,39
6280,6280,,0,1,1,18
6281,6281,,0,0,0,492
6282,6282,,1,0,1,9
6283,6283,,0,1,1,4
6284,6284,,1,0,1,4
6285,6285,,1,0,1,18
6286,6286,,0,1,1,19
6287,6287,,0,1,1,5
6288,6288,,1,0,1,5
6289,6289,,0,1,1,8
6290,6290,,0,1,1,3
6291,6291,,0,1,1,78
6292,6292,,1,0,1,7
6293,6293,,0,1,1,92
6294,6294,,1,0,1,3
6295,6295,,0,0,0,493
6296,6296,,0,1,1,9
6297,6297,,0,1,1,4
6298,6298,,1,0,1,8
6299,6299,,0,1,1,33
6300,6300,,0,1,1,94
6301,6301,,0,0,0,494
6302,6302,,0,1,1,7
6303,6303,,1,0,1,77
6304,6304,,0,1,1,4
6305,6305,,1,0,1,3
6306,6306,,1,0,1,3
6307,6307,,0,1,1,3
6308,6308,,0,0,0,495
6309,6309,,1,0,1,7
6310,6310,,0,1,1,8
6311,6311,,0,0,0,496
6312,6312,,0,0,0,497
6313,6313,,0,0,0,498
6314,6314,,1,0,1,77
6315,6315,,0,1,1,105
6316,6316,,0,1,1,219
6317,6317,,0,1,1,105
6318,6318,,0,1,1,57
6319,6319,,0,0,0,499
6320,6320,,1,0,1,22
6321,6321,,0,0,0,500
6322,6322,,0,0,0,501
6323,6323,,0,0,0,502
6324,6324,,1,0,1,33
6325,6325,,1,0,1,105
6326,6326,,0,1,1,3
6327,6327,,0,0,0,503
6328,6328,,0,1,1,94
6329,6329,,1,0,1,21
6330,6330,,0,1,1,4
6331,6331,,0,1,1,504
6332,6332,,0,1,1,32
6333,6333,,0,1,1,3
6334,6334,,1,0,1,94
6335,6335,,1,0,1,19
6336,6336,,1,0,1,22
6337,6337,,1,0,1,19
6338,6338,,0,0,0,505
6339,6339,,1,0,1,22
6340,6340,,0,1,1,10
6341,6341,,1,0,1,3
6342,6342,,1,0,1,7
6343,6343,,0,1,1,33
6344,6344,,0,1,1,9
6345,6345,,1,0,1,22
6346,6346,,0,0,0,506
6347,6347,,0,0,0,507
6348,6348,,1,0,1,57
6349,6349,,0,1,1,5
6350,6350,,0,0,0,508
6351,6351,,0,1,1,16
6352,6352,,0,1,1,3
6353,6353,,0,1,1,27
6354,6354,,0,1,1,4
6355,6355,,0,1,1,78
6356,6356,,1,0,1,14
6357,6357,,0,1,1,551
6358,6358,,0,0,0,509
6359,6359,,0,1,1,3
6360,6360,,1,0,1,3
6361,6361,,0,1,1,5
6362,6362,,0,1,1,3
6363,6363,,0,0,0,510
6364,6364,,0,1,1,511
6365,6365,,0,1,1,4
6366,6366,,1,0,1,9
6367,6367,,0,1,1,45
6368,6368,,0,1,1,4
6369,6369,,0,0,0,512
6370,6370,,0,1,1,7
6371,6371,,1,0,1,94
6372,6372,,0,1,1,105
6373,6373,,0,1,1,25
6374,6374,,0,0,0,513
6375,6375,,1,0,1,514
6376,6376,,1,0,1,77
6377,6377,,0,1,1,8
6378,6378,,0,1,1,4
6379,6379,,0,1,1,4
6380,6380,,1,0,1,33
6381,6381,,1,0,1,3
6382,6382,,1,0,1,94
6383,6383,,0,1,1,0
6384,6384,,1,0,1,8
6385,6385,,1,0,1,3
6386,6386,,0,0,0,515
6387,6387,,0,1,1,8
6388,6388,,0,1,1,4
6389,6389,,0,1,1,3
6390,6390,,1,0,1,105
6391,6391,,0,1,1,8
6392,6392,,1,0,1,94
6393,6393,,0,1,1,4
6394,6394,,1,0,1,516
6395,6395,,0,0,0,517
6396,6396,,0,0,0,518
6397,6397,,0,0,0,519
6398,6398,,1,0,1,5
6399,6399,,1,0,1,5
6400,6400,,0,0,0,520
6401,6401,,0,1,1,1
6402,6402,,1,0,1,105
6403,6403,,0,1,1,19
6404,6404,,1,0,1,4
6405,6405,,0,1,1,292
6406,6406,,1,0,1,3
6407,6407,,1,0,1,6
6408,6408,,1,0,1,14
6409,6409,,0,1,1,19
6410,6410,,0,0,0,521
6411,6411,,0,1,1,5
6412,6412,,0,1,1,94
6413,6413,,0,1,1,4
6414,6414,,0,1,1,45
6415,6415,,0,0,0,522
6416,6416,,0,1,1,192
6417,6417,,0,0,0,523
6418,6418,,0,0,0,524
6419,6419,,1,0,1,16
6420,6420,,0,1,1,22
6421,6421,,1,0,1,94
6422,6422,,0,1,1,78
6423,6423,,1,0,1,18
6424,6424,,0,1,1,5
6425,6425,,1,0,1,3
6426,6426,,1,0,1,4
6427,6427,,0,1,1,5
6428,6428,,0,1,1,5
6429,6429,,1,0,1,24
6430,6430,,1,0,1,4
6431,6431,,1,0,1,6
6432,6432,,0,0,0,525
6433,6433,,0,1,1,19
6434,6434,,0,1,1,5
6435,6435,,1,0,1,3
6436,6436,,0,1,1,9
6437,6437,,0,1,1,5
6438,6438,,0,1,1,22
6439,6439,,0,1,1,1
6440,6440,,1,0,1,7
6441,6441,,0,1,1,557
6442,6442,,0,1,1,8
6443,6443,,1,0,1,9
6444,6444,,1,0,1,33
6445,6445,,1,0,1,22
6446,6446,,0,1,1,3
6447,6447,,0,1,1,0
6448,6448,,0,0,0,526
6449,6449,,0,1,1,94
6450,6450,,1,0,1,4
6451,6451,,0,0,0,527
6452,6452,,0,0,0,528
6453,6453,,0,1,1,19
6454,6454,,0,0,0,529
6455,6455,,1,0,1,3
6456,6456,,0,1,1,5
6457,6457,,1,0,1,19
6458,6458,,0,1,1,78
6459,6459,,1,0,1,3
6460,6460,,1,0,1,10
6461,6461,,1,0,1,18
6462,6462,,0,1,1,3
6463,6463,,0,1,1,5
6464,6464,,1,0,1,74
6465,6465,,0,1,1,94
6466,6466,,0,1,1,5
6467,6467,,0,1,1,105
6468,6468,,0,1,1,7
6469,6469,,1,0,1,3
6470,6470,,0,0,0,530
6471,6471,,0,0,0,531
6472,6472,,0,1,1,94
6473,6473,,0,1,1,8
6474,6474,,0,1,1,4
6475,6475,,1,0,1,40
6476,6476,,0,1,1,27
6477,6477,,0,1,1,5
6478,6478,,0,1,1,19
6479,6479,,0,1,1,532
6480,6480,,0,1,1,1
6481,6481,,0,1,1,1
6482,6482,,0,0,0,533
6483,6483,,1,0,1,9
6484,6484,,1,0,1,5
6485,6485,,1,0,1,10
6486,6486,,0,1,1,14
6487,6487,,1,0,1,16
6488,6488,,0,0,0,534
6489,6489,,1,0,1,19
6490,6490,,1,0,1,5
6491,6491,,1,0,1,3
6492,6492,,0,0,0,535
6493,6493,,1,0,1,5
6494,6494,,0,0,0,536
6495,6495,,0,1,1,27
6496,6496,,1,0,1,4
6497,6497,,0,0,0,537
6498,6498,,1,0,1,24
6499,6499,,0,1,1,33
6500,6500,,1,0,1,4
6501,6501,,0,0,0,538
6502,6502,,1,0,1,24
6503,6503,,1,0,1,8
6504,6504,,0,1,1,4
6505,6505,,1,0,1,4
6506,6506,,1,0,1,24
6507,6507,,0,1,1,539
6508,6508,,1,0,1,5
6509,6509,,1,0,1,7
6510,6510,,1,0,1,105
6511,6511,,1,0,1,18
6512,6512,,0,1,1,7
6513,6513,,1,0,1,3
6514,6514,,1,0,1,14
6515,6515,,0,0,0,540
6516,6516,,0,1,1,78
6517,6517,,1,0,1,3
6518,6518,,0,1,1,16
6519,6519,,1,0,1,3
6520,6520,,0,1,1,5
6521,6521,,0,1,1,9
6522,6522,,1,0,1,5
6523,6523,,1,0,1,78
6524,6524,,0,1,1,5
6525,6525,,1,0,1,541
6526,6526,,0,1,1,9
6527,6527,,1,0,1,3
6528,6528,,1,0,1,33
6529,6529,,1,0,1,4
6530,6530,,0,1,1,8
6531,6531,,0,1,1,33
6532,6532,,1,0,1,105
6533,6533,,1,0,1,94
6534,6534,,0,1,1,10
6535,6535,,0,1,1,105
6536,6536,,0,0,0,542
6537,6537,,0,1,1,4
6538,6538,,0,1,1,4
6539,6539,,1,0,1,3
6540,6540,,0,1,1,4
6541,6541,,1,0,1,105
6542,6542,,0,0,0,543
6543,6543,,0,1,1,1
6544,6544,,1,0,1,110
6545,6545,,1,0,1,5
6546,6546,,1,0,1,544
6547,6547,,0,1,1,32
6548,6548,,1,0,1,22
6549,6549,,0,0,0,545
6550,6550,,1,0,1,9
6551,6551,,1,0,1,3
6552,6552,,1,0,1,57
6553,6553,,0,1,1,8
6554,6554,,1,0,1,94
6555,6555,,0,0,0,546
6556,6556,,0,1,1,22
6557,6557,,1,0,1,5
6558,6558,,0,1,1,33
6559,6559,,0,1,1,19
6560,6560,,1,0,1,3
6561,6561,,1,0,1,94
6562,6562,,0,1,1,21
6563,6563,,0,0,0,547
6564,6564,,1,0,1,3
6565,6565,,0,1,1,18
6566,6566,,1,0,1,18
6567,6567,,0,1,1,18
6568,6568,,0,1,1,7
6569,6569,,0,1,1,14
6570,6570,,0,1,1,22
6571,6571,,1,0,1,226
6572,6572,,0,1,1,3
6573,6573,,0,1,1,1
6574,6574,,1,0,1,33
6575,6575,,1,0,1,4
6576,6576,,1,0,1,33
6577,6577,,1,0,1,19
6578,6578,,0,1,1,32
6579,6579,,0,1,1,4
6580,6580,,0,1,1,4
6581,6581,,1,0,1,0
6582,6582,,0,0,0,548
6583,6583,,1,0,1,151
6584,6584,,0,0,0,549
6585,6585,,1,0,1,5
6586,6586,,1,0,1,1
6587,6587,,0,1,1,8
6588,6588,,0,1,1,132
6589,6589,,0,1,1,5
6590,6590,,0,0,0,550
6591,6591,,0,1,1,3
6592,6592,,1,0,1,8
6593,6593,,0,1,1,10
6594,6594,,1,0,1,0
6595,6595,,0,1,1,94
6596,6596,,0,1,1,33
6597,6597,,0,1,1,3
6598,6598,,0,1,1,4
6599,6599,,1,0,1,14
6600,6600,,0,1,1,34
6601,6601,,0,1,1,24
6602,6602,,0,1,1,5
6603,6603,,0,1,1,18
6604,6604,,1,0,1,78
6605,6605,,1,0,1,33
6606,6606,,1,0,1,8
6607,6607,,1,0,1,238
6608,6608,,1,0,1,3
6609,6609,,1,0,1,14
6610,6610,,0,1,1,3
6611,6611,,0,1,1,0
6612,6612,,1,0,1,551
6613,6613,,0,1,1,1
6614,6614,,0,1,1,3
6615,6615,,0,0,0,552
6616,6616,,1,0,1,19
6617,6617,,0,0,0,553
6618,6618,,1,0,1,3
6619,6619,,0,1,1,554
6620,6620,,0,1,1,34
6621,6621,,0,1,1,22
6622,6622,,0,1,1,555
6623,6623,,0,1,1,22
6624,6624,,0,0,0,556
6625,6625,,0,1,1,3
6626,6626,,0,1,1,16
6627,6627,,1,0,1,557
6628,6628,,1,0,1,3
6629,6629,,1,0,1,8
6630,6630,,1,0,1,3
6631,6631,,0,0,0,558
6632,6632,,1,0,1,22
6633,6633,,0,1,1,33
6634,6634,,0,0,0,559
6635,6635,,1,0,1,3
6636,6636,,0,1,1,0
6637,6637,,0,1,1,3
6638,6638,,0,1,1,7
6639,6639,,0,1,1,3
6640,6640,,0,0,0,560
6641,6641,,1,0,1,78
6642,6642,,0,1,1,94
6643,6643,,0,0,0,561
6644,6644,,0,1,1,64
6645,6645,,0,1,1,8
